Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Month_Name,Year,Sales_Growth_Rate,Profit_Growth_Rate,Profit_Margin
3970,US-2012-163685,01-06-2012,05-06-2012,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.2,June,2012,637.4301676,-244.0293296,31.25
3971,CA-2011-135090,22-11-2011,26-11-2011,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,53.82,9,0,24.219,November,2011,27.41477273,83.47727273,45
3972,CA-2012-132374,22-02-2012,24-02-2012,Second Class,PS-19045,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,79.36,4,0,20.6336,February,2012,47.45447789,-14.80407944,26
3973,CA-2013-167556,30-03-2013,03-04-2013,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8  x 11 ",13.48,2,0,6.74,April,2013,-83.0141129,-67.33483251,50
3974,CA-2013-167556,30-03-2013,03-04-2013,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,April,2013,121.0682493,38.16765579,31.25
3975,CA-2013-167556,30-03-2013,03-04-2013,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,8,0,124.2,April,2013,1289.261745,1233.691275,30
3976,CA-2013-167556,30-03-2013,03-04-2013,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814,April,2013,-90.0173913,-87.93768116,36.25
3977,US-2013-116400,23-10-2013,25-10-2013,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.1776,October,2013,-3.406891212,-25.39015045,28
3978,CA-2014-101308,03-10-2014,08-10-2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,8.94,3,0,4.1124,October,2014,-77.60521042,-63.20855998,46
3979,CA-2014-101308,03-10-2014,08-10-2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,October,2014,848.3668904,-589.6459488,-23.75
3980,CA-2011-114517,23-12-2011,27-12-2011,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492,December,2011,-37.11549349,-2.915147843,-36.66666667
3981,CA-2011-114517,23-12-2011,27-12-2011,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0,15.8256,December,2011,6.009453072,-180.9526733,28
3982,CA-2014-119564,16-12-2014,21-12-2014,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0,9.7911,December,2014,-59.7133758,-38.13125569,43
3983,CA-2013-135265,08-07-2013,10-07-2013,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996,July,2013,1164.681599,-136.764,-1.25
3984,CA-2013-135265,08-07-2013,10-07-2013,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,July,2013,872.3163685,-26352.54195,33.75
3985,CA-2013-135265,08-07-2013,10-07-2013,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0,24.47,July,2013,-98.25211789,-97.41054502,50
3986,CA-2013-108735,18-04-2013,22-04-2013,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,April,2013,426.1524315,-0.959542297,9.411764706
3987,CA-2014-112333,09-04-2014,15-04-2014,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0,621.9744,April,2014,906.4349764,2466.40919,24
3988,CA-2014-112333,09-04-2014,15-04-2014,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,0,10.4875,April,2014,-98.38128386,-98.31383735,25
3989,US-2013-159415,18-04-2013,23-04-2013,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,April,2013,88.60548272,32.0238379,17.5
3990,CA-2011-122588,25-11-2011,27-11-2011,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0,20.1248,November,2011,-33.06370071,45.34739275,38
3991,CA-2011-137589,03-11-2011,08-11-2011,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,3,0.2,-64.4274,November,2011,440.6797583,-420.1393306,-22.5
3992,CA-2012-161998,01-05-2012,05-05-2012,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992,May,2012,-77.8057162,-122.1942838,22.5
3993,CA-2012-161998,01-05-2012,05-05-2012,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3,0.2,4.6548,May,2012,-34.89425982,-67.44712991,11.25
3994,CA-2012-161998,01-05-2012,05-05-2012,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,0.2,10.794,May,2012,317.4013921,131.8896623,6.25
3995,CA-2012-105627,08-03-2012,12-03-2012,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0,97.4586,March,2012,197.0052807,802.8960534,19
3996,CA-2012-105627,08-03-2012,12-03-2012,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0,189.4046,March,2012,67.84224276,94.34364951,22
3997,CA-2012-105627,08-03-2012,12-03-2012,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0,223.2855,March,2012,-10.56764197,17.88810831,29
3998,CA-2012-105627,08-03-2012,12-03-2012,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0,4.494,March,2012,-98.05441912,-97.98733012,30
3999,CA-2012-105627,08-03-2012,12-03-2012,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.0776,March,2012,2390.520694,1726.381842,22
4000,US-2012-149629,17-07-2012,20-07-2012,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,July,2012,-37.83638898,-92.93595329,2.5
4001,CA-2011-116834,11-10-2011,16-10-2011,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0,19.041,October,2011,-72.63280442,228.406347,30
4002,CA-2011-116834,11-10-2011,16-10-2011,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345,5,0,58.65,October,2011,443.5638885,208.0195368,17
4003,CA-2013-145730,04-03-2013,09-03-2013,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,March,2013,84.8973913,-317.5263427,-20
4004,CA-2013-145730,04-03-2013,09-03-2013,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,March,2013,-54.86568343,-126.3283513,11.66666667
4005,CA-2013-145730,04-03-2013,09-03-2013,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895,March,2013,-87.28769407,-64.58714777,32.5
4006,US-2012-168732,10-12-2012,16-12-2012,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10003087,Office Supplies,Art,Staples,1.78,1,0,0.4984,December,2012,-95.13661202,-95.8100042,28
4007,US-2012-168732,10-12-2012,16-12-2012,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,25.92,4,0,12.4416,December,2012,1356.179775,2396.308186,48
4008,US-2012-168732,10-12-2012,16-12-2012,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,6,0,21.4074,December,2012,293.287037,72.0630787,21
4009,CA-2012-107468,18-12-2012,22-12-2012,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,80027,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848,2,0.2,0.5992,December,2012,-93.28232294,-97.20096789,8.75
4010,CA-2014-144463,02-01-2014,06-01-2014,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0,199.2606,January,2014,6828.008178,33154.43925,42
4011,CA-2014-100811,22-11-2014,25-11-2014,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,November,2014,-98.21933689,-98.67510185,31.25
4012,CA-2014-100811,22-11-2014,25-11-2014,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296,4,0.2,3.9296,November,2014,365.1515152,48.84848485,10
4013,CA-2012-153612,22-12-2012,27-12-2012,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12,4,0,4.9648,December,2012,-56.43322476,26.34364821,29
4014,CA-2012-165624,23-08-2012,28-08-2012,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232,August,2012,3071.378505,2962.020625,28
4015,CA-2012-165624,23-08-2012,28-08-2012,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,8.64,3,0,4.2336,August,2012,-98.40866394,-97.2151619,49
4016,CA-2012-165624,23-08-2012,28-08-2012,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,193.8,5,0,94.962,August,2012,2143.055556,2143.055556,49
4017,CA-2012-165624,23-08-2012,28-08-2012,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,21.4,5,0,9.63,August,2012,-88.95768834,-89.85910154,45
4018,CA-2012-165624,23-08-2012,28-08-2012,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,97.88,2,0,48.94,August,2012,357.3831776,408.2035306,50
4019,CA-2012-165624,23-08-2012,28-08-2012,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0,47.8629,August,2012,157.3661626,-2.200858194,19
4020,CA-2012-165624,23-08-2012,28-08-2012,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0,6.7236,August,2012,-89.73442896,-85.95237648,26
4021,CA-2011-154963,22-06-2011,27-06-2011,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,3,0.3,-4.8588,June,2011,557.6102088,-172.2648581,-2.857142857
4022,CA-2011-154963,22-06-2011,27-06-2011,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,82.782,3,0.4,-15.1767,June,2011,-51.3213139,212.3549024,-18.33333333
4023,CA-2011-154963,22-06-2011,27-06-2011,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0.001,June,2011,931.5406731,-100.006589,0.000117106
4024,CA-2014-130764,28-10-2014,29-10-2014,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549,October,2014,-34.8114014,654800,1.176470588
4025,CA-2014-130764,28-10-2014,29-10-2014,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742,October,2014,-82.78318199,430.4932051,36.25
4026,CA-2014-139311,12-08-2014,14-08-2014,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,4,0.2,10.0116,August,2014,-69.04841402,-71.18300616,33.75
4027,CA-2014-139311,12-08-2014,14-08-2014,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87,August,2014,-69.0399137,-71.33325343,31.25
4028,CA-2014-139311,12-08-2014,14-08-2014,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386,August,2014,1572.299652,368.2439024,8.75
4029,CA-2014-139311,12-08-2014,14-08-2014,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,8,0.8,-22.512,August,2014,-91.62412751,-267.5174497,-175
4030,CA-2014-124296,25-12-2014,29-12-2014,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,3,0,239.985,December,2014,3631.110075,-1166.03145,50
4031,CA-2014-124296,25-12-2014,29-12-2014,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,4,0,60.5488,December,2014,-51.48030085,-74.76975644,26
4032,CA-2013-169957,27-09-2013,01-10-2013,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,0,66.3264,October,2013,1.71762281,9.542055334,28
4033,CA-2013-169957,27-09-2013,01-10-2013,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,5,0,14.651,October,2013,-87.37757514,-77.9107565,49
4034,CA-2013-169957,27-09-2013,01-10-2013,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21,October,2013,234.4481605,43.33492594,21
4035,US-2013-108777,13-12-2013,13-12-2013,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,0.7,-14.3313,December,2013,-81.307,-168.2442857,-76.66666667
4036,US-2013-108777,13-12-2013,13-12-2013,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,0.2,76.7904,December,2013,1953.988124,-635.8229888,20
4037,CA-2012-148859,28-12-2012,01-01-2013,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2,0.2,1.551,January,2013,-93.53669209,-97.98021628,6.25
4038,CA-2011-110786,29-12-2011,02-01-2012,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,0,8.217,January,2012,0.338491296,429.787234,33
4039,CA-2011-110786,29-12-2011,02-01-2012,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,21.12,4,0,9.504,January,2012,-15.18072289,15.6626506,45
4040,CA-2011-110786,29-12-2011,02-01-2012,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,0.2,287.982,January,2012,3536.136364,2930.113636,37.5
4041,CA-2011-110786,29-12-2011,02-01-2012,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,January,2012,-98.1311332,-98.38031544,32.5
